time,.gaze_point_3d.x,.gaze_point_3d.y,.gaze_point_3d.z,.norm_pos.x,.norm_pos.y,.norm_pos.z,.gaze_normals_3d_left.x,.gaze_normals_3d_left.y,.gaze_normals_3d_left.z,.gaze_normals_3d_right.x,.gaze_normals_3d_right.y,.gaze_normals_3d_right.z,.eye_centers_3d_left.x,.eye_centers_3d_left.y,.eye_centers_3d_left.z,.eye_centers_3d_right.x,.eye_centers_3d_right.y,.eye_centers_3d_right.z,.pupil_confidence,.calib_rotation,.label,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id
2023/03/01/16:58:05.837231,924.2629360168423,-2.3913438191274317,69.34228521165846,0.4961413215785707,0.5305694314277887,0.0,0.9983740434926155,0.0528912172503049,-0.021255315052617907,0.993280746611059,-0.11491042047930475,0.013746042232100047,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550528,666662931,gaze
2023/03/01/16:58:06.688515,6525.654870205444,245.57300325755654,304.5296044391712,0.47122528873673303,0.4994444091018544,0.0,0.9988517798074141,0.047907309582677506,-0.00010800051156237278,0.995722082680651,0.03583084969348108,0.08516856387394406,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550529,694644927,gaze
2023/03/01/16:58:07.297928,1309.9439520330804,53.42264092754573,99.64673347820299,0.46931839592797864,0.531647840440556,0.0,0.9969101117380453,0.06261214499330889,0.04743362113284999,0.9961271182184002,0.02584141894664712,0.08404156957559236,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550530,269264936,gaze
2023/03/01/16:58:07.483247,3316.8673625523857,165.04466271781556,210.94243225068993,0.46375360641360713,0.5179783865660075,0.0,0.9974256478136505,0.06194836212099517,0.03611755132959485,0.9946172339727908,0.0405465845306225,0.09535477107736082,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550530,526253938,gaze
2023/03/01/16:58:07.700458,2096.8309156789637,52.5250700933008,122.2543661820888,0.4790235344868862,0.5122366756276094,0.0,0.9980967543595887,0.04736939292035358,0.03948429499448983,0.9964267281851713,0.017795118074259493,0.0825657866850324,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9709917848938101,0.0,0,2,1677550530,706224918,gaze
2023/03/01/16:58:08.678132,5157.614078232466,315.3488203989825,379.72861534006455,0.4567566125296956,0.5288992931576991,0.0,0.9978802474892848,0.053925189994882945,0.03642918548004506,0.9937129344797094,0.05847916651049778,0.0954714142136911,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9907811171596701,0.0,0,2,1677550531,673029899,gaze
2023/03/01/16:58:09.480710,4032.0929434111113,286.82274238711284,282.3400237110022,0.450597829282667,0.5249181535094124,0.0,0.9973475754862682,0.06179837070511724,0.03845484429633936,0.9904547115514983,0.0925266352186607,0.1021679310769828,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550532,508064031,gaze
2023/03/01/16:58:09.771894,4068.7883788323206,297.44408531372585,281.0608469337508,0.44938473356577113,0.5238751170200402,0.0,0.9970542416484238,0.06312328968510475,0.04356936435405734,0.9918904359556702,0.07526924797647695,0.10241046513284663,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550532,636064052,gaze
2023/03/01/16:58:09.993582,539.6979344104362,46.21031715902835,30.08663383324201,0.4416598521668179,0.509242863699152,0.0,0.9946264460619416,0.09193036899160041,0.04761344401805365,0.9873813842261628,0.123567207316888,0.09904113973259726,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550532,951569080,gaze
2023/03/01/16:58:11.501822,3024.3491259960338,-20.025929397985642,216.22985001747244,0.4986392516401459,0.5267085412646172,0.0,0.9990200058882946,0.0014588533812426585,0.04423685772931668,0.9946283991438722,-0.0013208867325818635,0.10350170469483916,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9683154512517669,0.0,0,2,1677550534,462496995,gaze
2023/03/01/16:58:11.678448,2023.8211069158285,-147.03545291164187,101.30915084956371,0.5394663306811273,0.5030722441871049,0.0,0.9995237198024118,0.004567710971729318,0.030519986383166525,0.9952244574931222,-0.019894615937177687,0.09556402808710548,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9799819215148322,0.0,0,2,1677550534,740950107,gaze
2023/03/01/16:58:11.890413,1734.118602844189,-163.12021329888205,98.91684884744828,0.552593944368156,0.5106181649393775,0.0,0.9971420714644457,-0.06836607314450249,0.03215228387525701,0.9924755771869754,-0.09767372066628043,0.07383815394892973,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550534,899370908,gaze
2023/03/01/16:58:12.697191,2376.6606403541164,134.17183742505847,148.81116752899305,0.4596209776295289,0.5168792993353105,0.0,0.9974683585722839,0.06838193556021174,0.01951370124175869,0.9950978038280729,0.04515976811096251,0.08798270375880901,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9660011679697464,0.0,0,2,1677550535,453387975,gaze
2023/03/01/16:58:15.042806,2186.0910722497865,350.59461997926223,143.91128507856155,0.39636906892229457,0.5196623256938442,0.0,0.9842379719179932,0.1768484434328299,-0.000492635910949335,0.9820458487106044,0.15269526879355852,0.11077051014747435,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9462746952891115,0.0,0,2,1677550537,894886970,gaze
2023/03/01/16:58:15.480340,1660.2682495737645,175.218286780606,109.4652268202615,0.42951119818336336,0.5202477353311209,0.0,0.9883329976717269,0.15230765127329934,0.0005148561252300565,0.991556022781126,0.0979777689537764,0.08495298980798674,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9695733222761711,0.0,0,2,1677550538,530870914,gaze
2023/03/01/16:58:15.680848,1975.1645696405599,204.15073705244703,153.54190240890955,0.43088880731461543,0.5331170775097904,0.0,0.9922282901196783,0.12384060288256762,0.012104766163038239,0.9910476972988488,0.08485277185958306,0.1030750638437597,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.984531857987526,0.0,0,2,1677550538,703802108,gaze
2023/03/01/16:58:15.889934,1967.8045119945432,223.60748105632635,102.41099029255327,0.4245263028966356,0.5050451659410039,0.0,0.991871355319311,0.1268635840927131,-0.009841012558882978,0.9904618600833291,0.10375113480567258,0.0906697620312692,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9684034620877355,0.0,0,2,1677550538,925443887,gaze
2023/03/01/16:58:16.481567,487.0695952774828,-5.3687968451139625,24.49174812844754,0.5013716122364011,0.5034492282428139,0.0,0.993051646401066,0.11553649721082018,0.022354985850733033,0.9933370579204155,0.05900515686973324,0.09899434743858515,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.999167525047215,0.0,0,2,1677550539,442878961,gaze
2023/03/01/16:58:16.686435,766.1567650038498,13.037331325388442,54.705769246093496,0.484006103881592,0.5265969003725954,0.0,0.9973740918255736,0.07075216320883558,0.01546131806744333,0.9952141047443034,0.004560156586253604,0.09761193927949471,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550539,662203073,gaze
2023/03/01/16:58:16.964193,1043.9636776344328,-1.3092329041280948,70.73287913243587,0.4953164033545809,0.5226131822308767,0.0,0.9991363103238936,0.037677079274945915,0.017523444001272148,0.9958433628624415,-0.009311212075799782,0.0906051763008267,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550539,875551939,gaze
2023/03/01/16:58:17.479083,853.5537518318214,15.032270641321746,72.92619102327791,0.4836491290577528,0.5419315847463064,0.0,0.996491066687039,0.06747482578246607,0.04952476045932222,0.9942740162012791,-0.005941071287357963,0.10669528751982113,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550540,505178928,gaze
2023/03/01/16:58:17.781873,1078.0562656002896,20.572105448350378,94.87290944087141,0.4827420733569663,0.5447269195180856,0.0,0.9971138823694965,0.05697540605673287,0.05017677441506457,0.9956119037215144,-0.0036580208727267707,0.09350698397080648,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550540,745912075,gaze
2023/03/01/16:58:18.936047,1723.6305726598334,-20.23001533556421,54.130122641224176,0.5018192803711967,0.48269198626433385,0.0,0.9997177587582363,0.021147433654318357,0.010825380974593402,0.9981247065114501,-0.02031855819093676,0.057742760970298235,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9684246062638222,0.0,0,2,1677550541,941818952,gaze
2023/03/01/16:58:19.478007,1045.6215014598815,-15.28689400899172,65.29977675965998,0.5035952869953148,0.5167958625481092,0.0,0.9996212122921811,0.02404460016447945,0.013389889411071276,0.9978095557653236,0.007671625375434914,0.06570568154662701,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550542,541721105,gaze
2023/03/01/16:58:19.740312,1079.5946053455918,-10.886722563145389,55.433823336376435,0.5007896296916818,0.5046170446979142,0.0,0.9995715947361108,0.027434833879243302,0.01019592500592903,0.9958344220416846,-0.03432204235376569,0.08447367214446377,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.995,0.0,0,2,1677550542,682553052,gaze
2023/03/01/16:58:20.342895,220.73239869916094,-121.37876967111848,-66.48341960209925,0.7865299718640265,0.16403820423534288,0.0,0.87092333605581,-0.4725173866576808,-0.13498096910162707,0.9395714588827794,-0.31458541235714665,-0.13506106761376324,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.7949999999999999,0.0,0,2,1677550543,338411092,gaze
2023/03/01/16:58:22.132546,1690.3341171582983,5.205523566381516,30.1415254938289,0.4926286327472704,0.4677478718587813,0.0,0.9990259209204677,0.027026620281997364,-0.03488224656102479,0.9980592192434158,0.0035022446466461896,0.062173379879641916,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550544,933351039,gaze
2023/03/01/16:58:22.635990,743.1748608480794,-70.9036988094204,49.57975780285546,0.5533829886643777,0.5211707602268513,0.0,0.9997598867023106,0.014219783017444372,0.01667233372746424,0.9977169222619018,-0.050757543212332584,0.04454901614274512,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9599917408157991,0.0,0,2,1677550545,476892948,gaze
2023/03/01/16:58:22.688043,911.3273544390395,-109.07496076846296,96.12563487335223,0.5679642172665469,0.5630115095439773,0.0,0.9856923070772183,-0.08571763002722212,0.14513153920257027,0.9887452508344613,-0.14259755009621997,0.045263314713510444,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.8,0.0,0,2,1677550545,677405118,gaze
2023/03/01/16:58:22.904184,1129.4503565148534,-124.29225360712208,128.0910415015461,0.5620639084067706,0.5716786315798534,0.0,0.9857225310151622,-0.07527612011053675,0.15061406836735666,0.989943684053714,-0.13328639837663558,0.04739449767584125,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.8,0.0,0,2,1677550545,876615047,gaze
2023/03/01/16:58:23.491434,2814.851585824852,84.07102458155083,31.971505664712687,0.47601379253651926,0.4606101913053804,0.0,0.9988519526632861,0.044335215374853944,-0.018142914275437766,0.9996682086165457,0.013404509836757075,0.021995267614257297,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550546,523499965,gaze
2023/03/01/16:58:23.705193,2096.820670016065,-12.097733873553349,72.73132005015212,0.49811788368883303,0.48630494416216596,0.0,0.9998317148293177,0.01342711889135987,0.01250017998845232,0.9989530047618036,-0.015445610148865807,0.043061902007378666,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.8654235384053734,0.0,0,2,1677550546,721185922,gaze
2023/03/01/16:58:25.511370,1359.9231683477742,-67.09635322581724,89.27942263964562,0.5250636159333895,0.5202292541339951,0.0,0.9994700041675105,-0.0201782280040229,0.025545055960284946,0.9944905335206958,-0.07129999925966232,0.07684327454822473,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550548,462260007,gaze
2023/03/01/16:58:25.786634,736.6037209517207,-54.749544030759786,50.79559421426949,0.5404497157550201,0.5237429129345776,0.0,0.9996073192050157,-0.023406363322870605,0.015406152918877147,0.9947069701881716,-0.056665453654784204,0.08571505014386596,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.995,0.0,0,2,1677550548,729902982,gaze
2023/03/01/16:58:27.327755,1593.5589573972757,33.6267060215781,54.621896012385236,0.4814543698949822,0.48584659614179015,0.0,0.9988203731679541,0.04668941158936015,-0.013340202025005937,0.9981293421839371,-0.010895046277001205,0.06015907444503449,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9818905137305507,0.0,0,2,1677550550,294599056,gaze
2023/03/01/16:58:27.558968,1235.5861139974113,55.99648846717989,42.897000170241505,0.46645802787923535,0.4863034343706266,0.0,0.9965492674338241,0.08229721361240827,-0.010803990408272374,0.9977453143533316,0.018311200254054423,0.06456769804807619,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550550,496470928,gaze
2023/03/01/16:58:28.019704,1499.7466516064055,-20.214704070609674,45.41501013564867,0.5028997828483396,0.4814554423502546,0.0,0.9994302376663804,0.03289177372372699,-0.007571740845359942,0.9989343031968154,-0.02193084928804337,0.04061152233293,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9889405206076018,0.0,0,2,1677550550,898377895,gaze
2023/03/01/16:58:28.511014,1501.2664838049423,-92.52278466328181,110.66390237653064,0.5326249504736322,0.5289967719062783,0.0,0.9988172324190948,-0.03198010765733061,0.036625249990757947,0.9929725925694042,-0.05218255088529869,0.10621869792602162,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9645614333581981,0.0,0,2,1677550551,489901065,gaze
2023/03/01/16:58:28.945720,1260.8476619798198,-157.2452514125642,124.28990394612848,0.5710537712329471,0.5555007087896393,0.0,0.9936609196961691,-0.0936795332269896,0.06214597109175013,0.9898744179024644,-0.0997787508814175,0.10095958426420679,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.995,0.0,0,2,1677550551,915604114,gaze
2023/03/01/16:58:29.331219,688.2999797022104,-43.2625524785159,57.27920955354497,0.5333526144903484,0.5393593930534006,0.0,0.9995703971487928,-0.010994543715735668,0.027168753233951626,0.9904211204070863,-0.10089793356794824,0.09426352026786147,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550552,269612073,gaze
2023/03/01/16:58:29.638777,979.4701031480506,-15.848836703066473,34.682891828105994,0.5045740073914435,0.487096817179292,0.0,0.9996565430623405,0.025148319994060336,-0.007372781980183707,0.9979881247190401,-0.048177738222119695,0.04121417789517112,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550552,450653076,gaze
2023/03/01/16:58:29.816767,1148.42209648661,31.560185069510194,28.18761438725746,0.47749621849455026,0.47513210800665484,0.0,0.9970174734567965,0.06334625153855455,-0.04408412455567626,0.9987432166342878,-0.01743328855014937,0.04699008062691026,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9458521790903973,0.0,0,2,1677550552,715562105,gaze
2023/03/01/16:58:30.144590,770.571421802093,-10.997629897700625,31.506316859949024,0.5033887289266659,0.49312149974940866,0.0,0.998502002996102,0.04878253886549735,-0.024779304159086635,0.9973110145483034,-0.03645689910418594,0.06357385286689093,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9570408478250627,0.0,0,2,1677550552,903620958,gaze
2023/03/01/16:58:30.959059,2051.535514076553,-118.94031039766912,169.13984369341136,0.5303520540267844,0.5385412678009476,0.0,0.9983180144671494,-0.022555039667019085,0.053407978579869925,0.9940610522700419,-0.043765597058018836,0.09963531940999804,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9929323556035703,0.0,0,2,1677550553,669151067,gaze
2023/03/01/16:58:31.682664,991.4819554998658,-61.264942739289786,54.927567489215825,0.5327654939877562,0.508962685178726,0.0,0.9997888931750438,-0.018999178356366477,0.007823062418510579,0.9953788081018594,-0.07900384173890848,0.05458407617808861,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9736382587226976,0.0,0,2,1677550554,699003934,gaze
2023/03/01/16:58:32.494860,1651.3804265412955,67.2221373338904,30.854069742893806,0.46930179505513525,0.46867060082897594,0.0,0.9928128349735161,0.11272966839693851,-0.04018328725933587,0.9969595715657329,0.06646160374252277,0.040675150785734,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550555,518650054,gaze
2023/03/01/16:58:32.678442,1590.3870028032684,40.23345156098409,27.145194932735702,0.47884720587492263,0.4669012487672439,0.0,0.9982366971952684,0.049792404372055274,-0.032314282284030826,0.9987154391262788,0.014554893361839037,0.048534799165441844,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9594382543644304,0.0,0,2,1677550555,683753967,gaze
2023/03/01/16:58:32.883600,4414.63259151379,69.23593773281569,74.70099360862139,0.4848093130651484,0.4667427396658179,0.0,0.998965227240405,0.03600484379137295,-0.02778715509160265,0.9986468173575724,0.021331953844255007,0.0474287036168799,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.987657932543605,0.0,0,2,1677550555,873912096,gaze
2023/03/01/16:58:33.775369,12314.693360793754,-1245.675466094372,665.4346762424452,0.5569391563424679,0.5072954715002564,0.0,0.9951062626695817,-0.08733099908167137,0.04622577847018555,0.9936784515027527,-0.09803653476622867,0.054698929332498425,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550556,719449043,gaze
2023/03/01/16:58:34.481825,616.5391740906772,206.97272845521442,-57.945973502240406,0.2970233639500651,0.349867897794769,0.0,0.9591112086641768,0.2526935827522831,-0.1274819306825753,0.9458011652317336,0.32474258266033335,0.001552692304175124,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550557,521588087,gaze
2023/03/01/16:58:34.693115,353.0024502666812,135.03100430672367,-35.63965103619846,0.27270365064136565,0.3440862259971086,0.0,0.9642917243670062,0.24629417720170937,-0.09736862222420017,0.9267473723549867,0.3756837123130301,-0.0010276846927222,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9141509712635115,0.0,0,2,1677550557,683851957,gaze
2023/03/01/16:58:35.473242,1274.895876440467,-204.6321229815628,57.133008146595714,0.5929060752321466,0.49686865280327097,0.0,0.9934112993434154,-0.11448106580476747,-0.005298670496617558,0.9807885387890408,-0.1884077650348732,0.0505604218200606,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550558,236881017,gaze
2023/03/01/16:58:35.641781,766.5194085558217,-136.5642051775402,33.11676932848268,0.6034403694366206,0.49499344629397934,0.0,0.99147927467723,-0.129868879443868,0.010145049901706449,0.9786012184250462,-0.19994406616305105,0.0486006759541541,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9891148961139978,0.0,0,2,1677550558,539757013,gaze
2023/03/01/16:58:35.682254,722.6939454050737,-111.2330162452638,24.69461786023981,0.5889881052952415,0.4853335271412509,0.0,0.992227247947999,-0.12441047979827652,-0.0026685100529765526,0.978453821424603,-0.2046836249752006,0.027069041479193395,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9779091860223371,0.0,0,2,1677550558,743624925,gaze
2023/03/01/16:58:36.448987,1284.7848881697125,-82.32489241419862,63.136450395927525,0.5341860388932993,0.5020966404663039,0.0,0.9993080957164691,-0.033413356905619584,0.016336383192793208,0.9937996134151197,-0.09386310240350446,0.05959904683086892,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9799024412944747,0.0,0,2,1677550559,269179105,gaze
2023/03/01/16:58:36.988259,4985.201637757282,-1793.6812251584065,-2071.084507948347,0.6918821635173448,0.043428622392728156,0.0,0.8852347569311367,-0.4382190480424149,-0.15595990207059943,0.9297475115485612,-0.31343193503143957,-0.19320969662960885,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9066790366341593,0.0,0,2,1677550559,932811021,gaze
2023/03/01/16:58:37.533066,655.7707276993901,290.81699101396043,-94.59039402068322,0.24352870132113008,0.3030618402711096,0.0,0.9042161613378032,0.3774337956685134,-0.19984209632303973,0.925237333630526,0.3769982314167991,-0.04252305215856733,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.99,0.0,0,2,1677550560,480952978,gaze
2023/03/01/16:58:37.683237,135.80409610351992,53.83950182316894,-14.325654932836084,0.26572301364799966,0.3399407314900472,0.0,0.9456442163616285,0.30678722280799475,-0.10788241739764273,0.9048366196444093,0.42558077151062834,-0.012316601434506885,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550560,730607986,gaze
2023/03/01/16:58:37.881952,282.7518969564319,-0.4441314121894031,-6.317481943471417,0.4955139924437605,0.42347910019024815,0.0,0.9982254430491556,-0.04343477936982517,0.040735547012546724,0.9975574453396947,0.06443291010844737,0.02697301136875277,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.99,0.0,0,2,1677550560,905906915,gaze
2023/03/01/16:58:38.373344,2680.934317201224,-97.12142889213735,0.3243329004076818,0.5170074810944484,0.4482313084012385,0.0,0.9994908610957493,-0.02145789469471606,-0.02361307564355844,0.9980372790875541,-0.062621834623097,-0.000308836444133348,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9700446105179226,0.0,0,2,1677550561,264666080,gaze
2023/03/01/16:58:38.807371,1374.6319273352235,-50.7124804253042,47.86051534999767,0.517406619189076,0.4864253704912601,0.0,0.9999657946513495,-0.007902648750019128,-0.0024408338797906604,0.9975887491653523,-0.05533481567886077,0.0418896850369421,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9945570532740483,0.0,0,2,1677550561,461050033,gaze
2023/03/01/16:58:40.653747,966.60240847859,14.038096862369063,22.696628468581995,0.48553006673218146,0.473967624604819,0.0,0.9977231505989187,0.06268199875962155,-0.02488939112285518,0.9989375856138083,-0.006293442954532588,0.04565186331173482,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9866746434218971,0.0,0,2,1677550562,884859085,gaze
2023/03/01/16:58:41.667522,1098.3048099932291,-73.52315007595963,91.06580030775731,0.5358681264489451,0.5390067532912255,0.0,0.9988480590033236,0.004180639827814553,0.04780248190129463,0.9950800607394343,-0.06139197631104426,0.07776051673843243,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.982799639065884,0.0,0,2,1677550564,477861881,gaze
2023/03/01/16:58:41.984274,1514.7410518375095,-103.55913361264511,103.6248272586991,0.536786390620977,0.5231730880543932,0.0,0.9982914298024013,-0.038247549007406255,0.04417404416627013,0.9925580937780941,-0.08162489419476968,0.09036485557609719,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.995,0.0,0,2,1677550564,942512989,gaze
2023/03/01/16:58:43.032267,194.1863322389451,-16.240380580570474,-114.51547227195442,0.5395689912779129,-0.11548256131430379,0.0,0.8971759476812831,-0.23149382909656885,-0.37614614977745076,0.8939238057574961,0.016985054877588293,-0.44789701652370933,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.904707399783656,0.0,0,2,1677550565,936644077,gaze
2023/03/01/16:58:43.806461,2014.960421565764,-131.77648503695224,77.99774429649153,0.5350179637351095,0.49064775818996154,0.0,0.998604533330536,-0.04741952133810434,0.02324596755929101,0.9963946247788001,-0.07948859259253069,0.029653252091010746,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550566,673996925,gaze
2023/03/01/16:58:43.882499,1880.1118929179697,-13.924036380183477,79.99093201260132,0.4991315295307624,0.49494833391713833,0.0,0.9989551433925752,-0.03006281311182394,0.03442163211300714,0.9980479991479042,-0.003761403020173082,0.06233813635476024,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9937934341370811,0.0,0,2,1677550566,878205060,gaze
2023/03/01/16:58:44.657157,603.3987806547659,-17.758745439747564,-85.18947200621054,0.5126342202015894,0.2939520840986617,0.0,0.9866566406521131,-0.1458857930238021,-0.07229113950480723,0.9769574580747742,0.003553709509112747,-0.21340453664531245,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.99,0.0,0,2,1677550567,557094097,gaze
2023/03/01/16:58:44.713759,698.8993973663671,-24.838830602146324,-14.454375729069776,0.5165778549294543,0.4253216045530164,0.0,0.995524783540559,-0.09436870017907041,-0.004995376165637638,0.9988111763417709,-0.027508923154438175,-0.040242926852447486,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.995,0.0,0,2,1677550567,714982032,gaze
2023/03/01/16:58:44.946438,1294.4646321039513,-38.54875000580938,13.202612617131598,0.5130116236661251,0.4593339316807479,0.0,0.9980807386427704,-0.0596364654669408,0.016683259181342364,0.9999208293224474,0.0027269045957538096,0.012284098600834431,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9445473421890762,0.0,0,2,1677550567,932090997,gaze
2023/03/01/16:58:45.569268,1849.9668856327662,-36.05088167024718,96.25644351062819,0.5066157674445384,0.5053615099588573,0.0,0.9994157503583311,0.0021557844972847143,0.03411027013811588,0.9975268822431179,-0.041792511921626814,0.05651110642701623,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550568,451610088,gaze
2023/03/01/16:58:45.884700,669.9924981137503,-53.92246480831105,-71.72669198500222,0.5440822077547819,0.33106043556833475,0.0,0.999723421203086,-0.019678479851073905,-0.012877830902301407,0.9995010708629741,-0.007938258021542535,0.03057112041374338,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9389209872035638,0.0,0,2,1677550568,911554098,gaze
2023/03/01/16:58:46.683427,6223.60008403069,63.668797784212046,-236.88139436429526,0.48819543159874906,0.4061787736920961,0.0,0.9995504810574081,0.02493247997456486,-0.0166495423427252,0.9966928031601178,-0.013050431477197966,-0.0802068723183098,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.995,0.0,0,2,1677550569,679868936,gaze
