time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2023/03/01/17:01:30.587014,367,1677550733,472039407,imu_link,0,0,35.9115335,127.12774089999999,56.502,"(0.277729, 0.0, 0.0, 0.0, 0.277729, 0.0, 0.0, 0.0, 0.6416010000000001)",2
2023/03/01/17:01:30.695720,368,1677550733,718626323,imu_link,0,0,35.9115715,127.1276836,56.519,"(0.27667600000000003, 0.0, 0.0, 0.0, 0.27667600000000003, 0.0, 0.0, 0.0, 0.6416010000000001)",2
2023/03/01/17:01:33.884483,369,1677550736,968437830,imu_link,0,0,35.9120588,127.126925,56.632,"(0.29052100000000003, 0.0, 0.0, 0.0, 0.29052100000000003, 0.0, 0.0, 0.0, 0.6756840000000001)",2
2023/03/01/17:01:34.683977,370,1677550737,713479700,imu_link,0,0,35.9121686,127.126746,56.79,"(0.2916, 0.0, 0.0, 0.0, 0.2916, 0.0, 0.0, 0.0, 0.6806250000000001)",2
2023/03/01/17:01:36.848233,371,1677550739,718899247,imu_link,0,0,35.912458199999996,127.1262651,56.977000000000004,"(0.29052100000000003, 0.0, 0.0, 0.0, 0.29052100000000003, 0.0, 0.0, 0.0, 0.6905610000000001)",2
2023/03/01/17:01:36.888318,372,1677550739,974828356,imu_link,0,0,35.912494099999996,127.1262045,57.009,"(0.29052100000000003, 0.0, 0.0, 0.0, 0.29052100000000003, 0.0, 0.0, 0.0, 0.6922240000000002)",2
2023/03/01/17:01:37.985971,373,1677550740,968834081,imu_link,0,0,35.9126366,127.1259609,57.082,"(0.2916, 0.0, 0.0, 0.0, 0.2916, 0.0, 0.0, 0.0, 0.700569)",2
2023/03/01/17:01:38.289343,374,1677550741,217963635,imu_link,0,0,35.9126719,127.1258998,57.103,"(0.2916, 0.0, 0.0, 0.0, 0.2916, 0.0, 0.0, 0.0, 0.702244)",2
2023/03/01/17:01:38.820956,375,1677550741,467748184,imu_link,0,0,35.9127072,127.1258386,57.119,"(0.2916, 0.0, 0.0, 0.0, 0.2916, 0.0, 0.0, 0.0, 0.702244)",2
2023/03/01/17:01:38.852898,376,1677550741,718340323,imu_link,0,0,35.9127424,127.12577719999999,57.144,"(0.2916, 0.0, 0.0, 0.0, 0.2916, 0.0, 0.0, 0.0, 0.7039209999999999)",2
2023/03/01/17:01:39.691651,377,1677550742,718336740,imu_link,0,0,35.9128827,127.1255312,57.25,"(0.29052100000000003, 0.0, 0.0, 0.0, 0.29052100000000003, 0.0, 0.0, 0.0, 0.7039209999999999)",2
2023/03/01/17:01:40.487232,378,1677550743,468254663,imu_link,0,0,35.9129875,127.1253464,57.323,"(0.28836900000000004, 0.0, 0.0, 0.0, 0.28836900000000004, 0.0, 0.0, 0.0, 0.702244)",2
2023/03/01/17:01:40.797904,379,1677550743,716039051,imu_link,0,0,35.9130221,127.1252846,57.338,"(0.28836900000000004, 0.0, 0.0, 0.0, 0.28836900000000004, 0.0, 0.0, 0.0, 0.7039209999999999)",2
2023/03/01/17:01:41.012423,380,1677550743,968663377,imu_link,0,0,35.9130568,127.1252226,57.377,"(0.28836900000000004, 0.0, 0.0, 0.0, 0.28836900000000004, 0.0, 0.0, 0.0, 0.702244)",2
2023/03/01/17:01:42.688200,381,1677550745,720066941,imu_link,0,0,35.9132965,127.1247866,57.52,"(0.28729600000000005, 0.0, 0.0, 0.0, 0.28729600000000005, 0.0, 0.0, 0.0, 0.7072809999999999)",2
2023/03/01/17:01:43.686491,382,1677550746,718249697,imu_link,0,0,35.9134303,127.12453479999999,57.518,"(0.2916, 0.0, 0.0, 0.0, 0.2916, 0.0, 0.0, 0.0, 0.712336)",2
2023/03/01/17:01:45.687308,383,1677550748,718378830,imu_link,0,0,35.9136916,127.1240246,57.605000000000004,"(0.30030400000000007, 0.0, 0.0, 0.0, 0.30030400000000007, 0.0, 0.0, 0.0, 0.7361639999999999)",2
2023/03/01/17:01:45.888865,384,1677550748,968277224,imu_link,0,0,35.9137237,127.1239603,57.596000000000004,"(0.29920900000000006, 0.0, 0.0, 0.0, 0.29920900000000006, 0.0, 0.0, 0.0, 0.737881)",2
2023/03/01/17:01:46.580465,385,1677550749,468569742,imu_link,0,0,35.9137875,127.12383159999999,57.649,"(0.29920900000000006, 0.0, 0.0, 0.0, 0.29920900000000006, 0.0, 0.0, 0.0, 0.7361639999999999)",2
2023/03/01/17:01:46.691378,386,1677550749,718869376,imu_link,0,0,35.9138194,127.1237676,57.658,"(0.29920900000000006, 0.0, 0.0, 0.0, 0.29920900000000006, 0.0, 0.0, 0.0, 0.7361639999999999)",2
2023/03/01/17:01:48.768317,387,1677550751,717860108,imu_link,0,0,35.914070099999996,127.1232503,57.575,"(0.29811600000000005, 0.0, 0.0, 0.0, 0.29811600000000005, 0.0, 0.0, 0.0, 0.7361639999999999)",2
2023/03/01/17:01:48.884673,388,1677550751,967951940,imu_link,0,0,35.9141008,127.1231852,57.53,"(0.29811600000000005, 0.0, 0.0, 0.0, 0.29811600000000005, 0.0, 0.0, 0.0, 0.7361639999999999)",2
2023/03/01/17:01:49.699263,389,1677550752,720362846,imu_link,0,0,35.9141925,127.12298949999999,57.445,"(0.29702500000000004, 0.0, 0.0, 0.0, 0.29702500000000004, 0.0, 0.0, 0.0, 0.7361639999999999)",2
2023/03/01/17:01:50.057760,390,1677550752,968346623,imu_link,0,0,35.9142228,127.12292409999999,57.422000000000004,"(0.29702500000000004, 0.0, 0.0, 0.0, 0.29702500000000004, 0.0, 0.0, 0.0, 0.737881)",2
2023/03/01/17:01:50.983959,391,1677550753,968057686,imu_link,0,0,35.9143426,127.1226612,57.297000000000004,"(0.29920900000000006, 0.0, 0.0, 0.0, 0.29920900000000006, 0.0, 0.0, 0.0, 0.7464959999999999)",2
2023/03/01/17:01:51.894404,392,1677550754,971767015,imu_link,0,0,35.9144602,127.1223972,57.25,"(0.30140100000000003, 0.0, 0.0, 0.0, 0.30140100000000003, 0.0, 0.0, 0.0, 0.755161)",2
2023/03/01/17:01:52.484894,393,1677550755,468561530,imu_link,0,0,35.9145184,127.12226489999999,57.228,"(0.30360100000000007, 0.0, 0.0, 0.0, 0.30360100000000007, 0.0, 0.0, 0.0, 0.760384)",2
2023/03/01/17:01:52.767497,394,1677550755,718629967,imu_link,0,0,35.9145474,127.1221987,57.205,"(0.30470400000000003, 0.0, 0.0, 0.0, 0.30470400000000003, 0.0, 0.0, 0.0, 0.763876)",2
2023/03/01/17:01:52.888800,395,1677550755,967994476,imu_link,0,0,35.9145762,127.1221324,57.216,"(0.30580900000000005, 0.0, 0.0, 0.0, 0.30580900000000005, 0.0, 0.0, 0.0, 0.765625)",2
2023/03/01/17:01:53.692771,396,1677550756,721129470,imu_link,0,0,35.9146619,127.12193309999999,57.218,"(0.3069160000000001, 0.0, 0.0, 0.0, 0.3069160000000001, 0.0, 0.0, 0.0, 0.769129)",2
2023/03/01/17:01:54.969864,397,1677550757,968624604,imu_link,0,0,35.9148018,127.1215991,57.131,"(0.31248100000000006, 0.0, 0.0, 0.0, 0.31248100000000006, 0.0, 0.0, 0.0, 0.786769)",2
2023/03/01/17:01:55.542223,398,1677550758,468263090,imu_link,0,0,35.9148567,127.12146489999999,57.102000000000004,"(0.3147210000000001, 0.0, 0.0, 0.0, 0.3147210000000001, 0.0, 0.0, 0.0, 0.7921)",2
2023/03/01/17:01:55.892645,399,1677550758,970911570,imu_link,0,0,35.9149112,127.1213305,57.079,"(0.31696900000000006, 0.0, 0.0, 0.0, 0.31696900000000006, 0.0, 0.0, 0.0, 0.7938810000000001)",2
2023/03/01/17:01:56.388827,400,1677550759,217824254,imu_link,0,0,35.9149382,127.1212633,57.052,"(0.31809600000000005, 0.0, 0.0, 0.0, 0.31809600000000005, 0.0, 0.0, 0.0, 0.7938810000000001)",2
2023/03/01/17:01:57.568879,401,1677550760,470403478,imu_link,0,0,35.9150719,127.1209263,56.901,"(0.3226240000000001, 0.0, 0.0, 0.0, 0.3226240000000001, 0.0, 0.0, 0.0, 0.7974490000000001)",2
2023/03/01/17:01:57.758229,402,1677550760,718689204,imu_link,0,0,35.9150984,127.1208588,56.865,"(0.3226240000000001, 0.0, 0.0, 0.0, 0.3226240000000001, 0.0, 0.0, 0.0, 0.7974490000000001)",2
2023/03/01/17:01:59.489575,403,1677550762,468069535,imu_link,0,0,35.9152798,127.12038469999999,56.669000000000004,"(0.3203560000000001, 0.0, 0.0, 0.0, 0.3203560000000001, 0.0, 0.0, 0.0, 0.7921)",2
2023/03/01/17:02:00.282730,404,1677550763,228267235,imu_link,0,0,35.9153559,127.1201806,56.550000000000004,"(0.3203560000000001, 0.0, 0.0, 0.0, 0.3203560000000001, 0.0, 0.0, 0.0, 0.784996)",2
2023/03/01/17:02:00.611831,405,1677550763,473301043,imu_link,0,0,35.9153812,127.12011249999999,56.526,"(0.3203560000000001, 0.0, 0.0, 0.0, 0.3203560000000001, 0.0, 0.0, 0.0, 0.781456)",2
2023/03/01/17:02:00.836744,406,1677550763,717539765,imu_link,0,0,35.915406399999995,127.1200444,56.503,"(0.3203560000000001, 0.0, 0.0, 0.0, 0.3203560000000001, 0.0, 0.0, 0.0, 0.7779240000000001)",2
2023/03/01/17:02:01.772462,407,1677550764,471088620,imu_link,0,0,35.915482499999996,127.1198402,56.417,"(0.3203560000000001, 0.0, 0.0, 0.0, 0.3203560000000001, 0.0, 0.0, 0.0, 0.776161)",2
2023/03/01/17:02:02.828452,408,1677550765,718008231,imu_link,0,0,35.915612599999996,127.1195023,56.331,"(0.3237610000000001, 0.0, 0.0, 0.0, 0.3237610000000001, 0.0, 0.0, 0.0, 0.776161)",2
2023/03/01/17:02:04.038541,409,1677550766,720533205,imu_link,0,0,35.9157194,127.1192336,56.257,"(0.3226240000000001, 0.0, 0.0, 0.0, 0.3226240000000001, 0.0, 0.0, 0.0, 0.772641)",2
2023/03/01/17:02:04.064878,410,1677550766,970505385,imu_link,0,0,35.9157466,127.11916679999999,56.223,"(0.3226240000000001, 0.0, 0.0, 0.0, 0.3226240000000001, 0.0, 0.0, 0.0, 0.772641)",2
2023/03/01/17:02:04.687156,411,1677550767,468535637,imu_link,0,0,35.9158013,127.11903319999999,56.19,"(0.3214890000000001, 0.0, 0.0, 0.0, 0.3214890000000001, 0.0, 0.0, 0.0, 0.776161)",2
2023/03/01/17:02:04.716206,412,1677550767,717675685,imu_link,0,0,35.9158287,127.1189666,56.137,"(0.3226240000000001, 0.0, 0.0, 0.0, 0.3226240000000001, 0.0, 0.0, 0.0, 0.7779240000000001)",2
2023/03/01/17:02:08.442507,413,1677550770,469924299,imu_link,0,0,35.916136,127.1182355,55.928000000000004,"(0.3203560000000001, 0.0, 0.0, 0.0, 0.3203560000000001, 0.0, 0.0, 0.0, 0.786769)",2
2023/03/01/17:02:08.479564,414,1677550770,970377374,imu_link,0,0,35.916193199999995,127.1181034,55.870000000000005,"(0.3203560000000001, 0.0, 0.0, 0.0, 0.3203560000000001, 0.0, 0.0, 0.0, 0.788544)",2
2023/03/01/17:02:08.686311,415,1677550771,720267055,imu_link,0,0,35.9162804,127.11790599999999,55.768,"(0.3203560000000001, 0.0, 0.0, 0.0, 0.3203560000000001, 0.0, 0.0, 0.0, 0.7921)",2
2023/03/01/17:02:09.484532,416,1677550772,467158362,imu_link,0,0,35.9163686,127.11770899999999,55.713,"(0.3192250000000001, 0.0, 0.0, 0.0, 0.3192250000000001, 0.0, 0.0, 0.0, 0.7921)",2
2023/03/01/17:02:10.545562,417,1677550773,220289031,imu_link,0,0,35.9164586,127.1175133,55.734,"(0.3192250000000001, 0.0, 0.0, 0.0, 0.3192250000000001, 0.0, 0.0, 0.0, 0.795664)",2
2023/03/01/17:02:10.574235,418,1677550773,496075782,imu_link,0,0,35.9164886,127.11744809999999,55.756,"(0.31809600000000005, 0.0, 0.0, 0.0, 0.31809600000000005, 0.0, 0.0, 0.0, 0.7992360000000001)",2
2023/03/01/17:02:10.887578,419,1677550773,967478801,imu_link,0,0,35.9165492,127.11731809999999,55.753,"(0.31809600000000005, 0.0, 0.0, 0.0, 0.31809600000000005, 0.0, 0.0, 0.0, 0.8028160000000001)",2
2023/03/01/17:02:11.501100,420,1677550774,468275961,imu_link,0,0,35.9166105,127.1171885,55.727000000000004,"(0.3192250000000001, 0.0, 0.0, 0.0, 0.3192250000000001, 0.0, 0.0, 0.0, 0.8082010000000001)",2
2023/03/01/17:02:11.718224,421,1677550774,717822140,imu_link,0,0,35.916641399999996,127.1171237,55.705,"(0.3192250000000001, 0.0, 0.0, 0.0, 0.3192250000000001, 0.0, 0.0, 0.0, 0.81)",2
2023/03/01/17:02:11.900872,422,1677550774,973552449,imu_link,0,0,35.9166723,127.1170592,55.68,"(0.3203560000000001, 0.0, 0.0, 0.0, 0.3203560000000001, 0.0, 0.0, 0.0, 0.813604)",2
2023/03/01/17:02:12.735858,423,1677550775,467803522,imu_link,0,0,35.9167345,127.11693,55.660000000000004,"(0.3203560000000001, 0.0, 0.0, 0.0, 0.3203560000000001, 0.0, 0.0, 0.0, 0.815409)",2
2023/03/01/17:02:12.773005,424,1677550775,717477571,imu_link,0,0,35.9167659,127.1168658,55.611000000000004,"(0.3203560000000001, 0.0, 0.0, 0.0, 0.3203560000000001, 0.0, 0.0, 0.0, 0.819025)",2
2023/03/01/17:02:13.585810,425,1677550776,471360831,imu_link,0,0,35.9168605,127.11667299999999,55.512,"(0.3192250000000001, 0.0, 0.0, 0.0, 0.3192250000000001, 0.0, 0.0, 0.0, 0.8226490000000001)",2
2023/03/01/17:02:14.546954,426,1677550777,468122306,imu_link,0,0,35.9169876,127.1164168,55.357,"(0.31809600000000005, 0.0, 0.0, 0.0, 0.31809600000000005, 0.0, 0.0, 0.0, 0.8244640000000001)",2
2023/03/01/17:02:14.776444,427,1677550777,718144701,imu_link,0,0,35.917019599999996,127.11635279999999,55.35,"(0.31809600000000005, 0.0, 0.0, 0.0, 0.31809600000000005, 0.0, 0.0, 0.0, 0.8244640000000001)",2
2023/03/01/17:02:15.600011,428,1677550778,468176842,imu_link,0,0,35.917116199999995,127.11616169999999,55.27,"(0.31809600000000005, 0.0, 0.0, 0.0, 0.31809600000000005, 0.0, 0.0, 0.0, 0.829921)",2
2023/03/01/17:02:15.763688,429,1677550778,717650243,imu_link,0,0,35.9171487,127.1160982,55.241,"(0.31809600000000005, 0.0, 0.0, 0.0, 0.31809600000000005, 0.0, 0.0, 0.0, 0.831744)",2
2023/03/01/17:02:16.774376,430,1677550779,717411098,imu_link,0,0,35.9172801,127.1158454,55.131,"(0.3192250000000001, 0.0, 0.0, 0.0, 0.3192250000000001, 0.0, 0.0, 0.0, 0.8372250000000001)",2
2023/03/01/17:02:17.008221,431,1677550779,968105123,imu_link,0,0,35.917313299999996,127.11578259999999,55.095,"(0.3203560000000001, 0.0, 0.0, 0.0, 0.3203560000000001, 0.0, 0.0, 0.0, 0.8408890000000001)",2
2023/03/01/17:02:17.558931,432,1677550780,467367219,imu_link,0,0,35.9173803,127.1156572,55.018,"(0.3214890000000001, 0.0, 0.0, 0.0, 0.3214890000000001, 0.0, 0.0, 0.0, 0.842724)",2
2023/03/01/17:02:17.804645,433,1677550780,717346375,imu_link,0,0,35.917414199999996,127.1155948,55.006,"(0.3226240000000001, 0.0, 0.0, 0.0, 0.3226240000000001, 0.0, 0.0, 0.0, 0.842724)",2
2023/03/01/17:02:18.764893,434,1677550781,717981928,imu_link,0,0,35.9175506,127.1153463,54.821,"(0.3237610000000001, 0.0, 0.0, 0.0, 0.3237610000000001, 0.0, 0.0, 0.0, 0.8464)",2
2023/03/01/17:02:19.593325,435,1677550782,470623510,imu_link,0,0,35.9176541,127.1151604,54.695,"(0.3226240000000001, 0.0, 0.0, 0.0, 0.3226240000000001, 0.0, 0.0, 0.0, 0.8445610000000001)",2
2023/03/01/17:02:19.800765,436,1677550782,717208905,imu_link,0,0,35.9176888,127.11509849999999,54.669000000000004,"(0.3226240000000001, 0.0, 0.0, 0.0, 0.3226240000000001, 0.0, 0.0, 0.0, 0.8445610000000001)",2
2023/03/01/17:02:20.062388,437,1677550782,967103196,imu_link,0,0,35.917723699999996,127.11503669999999,54.633,"(0.3226240000000001, 0.0, 0.0, 0.0, 0.3226240000000001, 0.0, 0.0, 0.0, 0.8464)",2
2023/03/01/17:02:20.752943,438,1677550783,470984076,imu_link,0,0,35.9177937,127.1149133,54.483000000000004,"(0.3226240000000001, 0.0, 0.0, 0.0, 0.3226240000000001, 0.0, 0.0, 0.0, 0.8500840000000001)",2
2023/03/01/17:02:20.781871,439,1677550783,718472502,imu_link,0,0,35.9178291,127.1148515,54.484,"(0.3226240000000001, 0.0, 0.0, 0.0, 0.3226240000000001, 0.0, 0.0, 0.0, 0.8500840000000001)",2
2023/03/01/17:02:21.034036,440,1677550783,967770472,imu_link,0,0,35.9178645,127.1147898,54.483000000000004,"(0.3226240000000001, 0.0, 0.0, 0.0, 0.3226240000000001, 0.0, 0.0, 0.0, 0.8500840000000001)",2
2023/03/01/17:02:21.844386,441,1677550784,717640071,imu_link,0,0,35.9179706,127.1146055,54.461,"(0.3226240000000001, 0.0, 0.0, 0.0, 0.3226240000000001, 0.0, 0.0, 0.0, 0.8445610000000001)",2
2023/03/01/17:02:21.888043,442,1677550784,970433054,imu_link,0,0,35.9180062,127.11454429999999,54.435,"(0.3214890000000001, 0.0, 0.0, 0.0, 0.3214890000000001, 0.0, 0.0, 0.0, 0.8408890000000001)",2
2023/03/01/17:02:22.822538,443,1677550785,718093859,imu_link,0,0,35.9181129,127.1143609,54.379,"(0.3192250000000001, 0.0, 0.0, 0.0, 0.3192250000000001, 0.0, 0.0, 0.0, 0.835396)",2
2023/03/01/17:02:23.012702,444,1677550785,968306146,imu_link,0,0,35.9181488,127.11429989999999,54.346000000000004,"(0.3192250000000001, 0.0, 0.0, 0.0, 0.3192250000000001, 0.0, 0.0, 0.0, 0.831744)",2
2023/03/01/17:02:23.814133,445,1677550786,473459233,imu_link,0,0,35.9182209,127.1141785,54.304,"(0.31809600000000005, 0.0, 0.0, 0.0, 0.31809600000000005, 0.0, 0.0, 0.0, 0.8281000000000001)",2
2023/03/01/17:02:23.847447,446,1677550786,717548034,imu_link,0,0,35.9182571,127.11411799999999,54.25,"(0.31696900000000006, 0.0, 0.0, 0.0, 0.31696900000000006, 0.0, 0.0, 0.0, 0.8281000000000001)",2
2023/03/01/17:02:24.685885,447,1677550787,720243249,imu_link,0,0,35.918403399999995,127.11387719999999,54.103,"(0.3147210000000001, 0.0, 0.0, 0.0, 0.3147210000000001, 0.0, 0.0, 0.0, 0.8244640000000001)",2
2023/03/01/17:02:25.905778,448,1677550788,717958432,imu_link,0,0,35.9185516,127.1136389,53.964,"(0.31248100000000006, 0.0, 0.0, 0.0, 0.31248100000000006, 0.0, 0.0, 0.0, 0.820836)",2
2023/03/01/17:02:25.934184,449,1677550788,967750266,imu_link,0,0,35.9185891,127.11357969999999,53.928000000000004,"(0.31248100000000006, 0.0, 0.0, 0.0, 0.31248100000000006, 0.0, 0.0, 0.0, 0.820836)",2
2023/03/01/17:02:26.495763,450,1677550789,467543046,imu_link,0,0,35.9186641,127.11346139999999,53.884,"(0.3113640000000001, 0.0, 0.0, 0.0, 0.3113640000000001, 0.0, 0.0, 0.0, 0.819025)",2
2023/03/01/17:02:26.895568,451,1677550789,967341023,imu_link,0,0,35.9187395,127.1133435,53.854,"(0.3113640000000001, 0.0, 0.0, 0.0, 0.3113640000000001, 0.0, 0.0, 0.0, 0.813604)",2
2023/03/01/17:02:28.094265,452,1677550790,964721400,imu_link,0,0,35.918890999999995,127.1131089,53.783,"(0.3147210000000001, 0.0, 0.0, 0.0, 0.3147210000000001, 0.0, 0.0, 0.0, 0.811801)",2
2023/03/01/17:02:28.631885,453,1677550791,469927093,imu_link,0,0,35.9189674,127.1129921,53.761,"(0.31584400000000007, 0.0, 0.0, 0.0, 0.31584400000000007, 0.0, 0.0, 0.0, 0.81)",2
2023/03/01/17:02:28.806849,454,1677550791,720200238,imu_link,0,0,35.9190057,127.112934,53.77,"(0.31584400000000007, 0.0, 0.0, 0.0, 0.31584400000000007, 0.0, 0.0, 0.0, 0.8082010000000001)",2
2023/03/01/17:02:28.984025,455,1677550791,968374872,imu_link,0,0,35.919044,127.112876,53.74,"(0.31584400000000007, 0.0, 0.0, 0.0, 0.31584400000000007, 0.0, 0.0, 0.0, 0.8082010000000001)",2
2023/03/01/17:02:29.589545,456,1677550792,219813105,imu_link,0,0,35.9190825,127.11281819999999,53.724000000000004,"(0.31584400000000007, 0.0, 0.0, 0.0, 0.31584400000000007, 0.0, 0.0, 0.0, 0.806404)",2
2023/03/01/17:02:29.624911,457,1677550792,467840315,imu_link,0,0,35.919121,127.1127607,53.686,"(0.31696900000000006, 0.0, 0.0, 0.0, 0.31696900000000006, 0.0, 0.0, 0.0, 0.806404)",2
2023/03/01/17:02:30.035148,458,1677550792,969805190,imu_link,0,0,35.919198099999996,127.11264609999999,53.662,"(0.31696900000000006, 0.0, 0.0, 0.0, 0.31696900000000006, 0.0, 0.0, 0.0, 0.8082010000000001)",2
2023/03/01/17:02:31.794272,459,1677550794,467833482,imu_link,0,0,35.9194315,127.1123059,53.511,"(0.31809600000000005, 0.0, 0.0, 0.0, 0.31809600000000005, 0.0, 0.0, 0.0, 0.8082010000000001)",2
2023/03/01/17:02:32.005673,460,1677550794,718754461,imu_link,0,0,35.9194709,127.1122496,53.499,"(0.31696900000000006, 0.0, 0.0, 0.0, 0.31696900000000006, 0.0, 0.0, 0.0, 0.8082010000000001)",2
2023/03/01/17:02:32.084319,461,1677550794,965175394,imu_link,0,0,35.9195103,127.1121934,53.479,"(0.31696900000000006, 0.0, 0.0, 0.0, 0.31696900000000006, 0.0, 0.0, 0.0, 0.806404)",2
2023/03/01/17:02:32.834304,462,1677550795,468097833,imu_link,0,0,35.919589699999996,127.1120813,53.429,"(0.31696900000000006, 0.0, 0.0, 0.0, 0.31696900000000006, 0.0, 0.0, 0.0, 0.8082010000000001)",2
2023/03/01/17:02:33.231776,463,1677550795,967911196,imu_link,0,0,35.9196694,127.1119693,53.373000000000005,"(0.31809600000000005, 0.0, 0.0, 0.0, 0.31809600000000005, 0.0, 0.0, 0.0, 0.8082010000000001)",2
2023/03/01/17:02:33.782961,464,1677550796,467435945,imu_link,0,0,35.9197493,127.1118576,53.306000000000004,"(0.31696900000000006, 0.0, 0.0, 0.0, 0.31696900000000006, 0.0, 0.0, 0.0, 0.806404)",2
2023/03/01/17:02:33.946799,465,1677550796,717831468,imu_link,0,0,35.9197893,127.11180189999999,53.277,"(0.31696900000000006, 0.0, 0.0, 0.0, 0.31696900000000006, 0.0, 0.0, 0.0, 0.806404)",2
2023/03/01/17:02:34.474571,466,1677550797,217090270,imu_link,0,0,35.919869399999996,127.11169029999999,53.202,"(0.31696900000000006, 0.0, 0.0, 0.0, 0.31696900000000006, 0.0, 0.0, 0.0, 0.806404)",2
2023/03/01/17:02:36.029213,467,1677550798,718035154,imu_link,0,0,35.9201088,127.11135449999999,53.099000000000004,"(0.31360000000000005, 0.0, 0.0, 0.0, 0.31360000000000005, 0.0, 0.0, 0.0, 0.81)",2
2023/03/01/17:02:36.833414,468,1677550799,467935618,imu_link,0,0,35.9202284,127.11118599999999,53.061,"(0.31360000000000005, 0.0, 0.0, 0.0, 0.31360000000000005, 0.0, 0.0, 0.0, 0.813604)",2
2023/03/01/17:02:37.086048,469,1677550799,968004378,imu_link,0,0,35.9203082,127.1110736,53.011,"(0.31248100000000006, 0.0, 0.0, 0.0, 0.31248100000000006, 0.0, 0.0, 0.0, 0.815409)",2
2023/03/01/17:02:37.446222,470,1677550800,217385417,imu_link,0,0,35.9203482,127.1110174,52.991,"(0.31248100000000006, 0.0, 0.0, 0.0, 0.31248100000000006, 0.0, 0.0, 0.0, 0.817216)",2
2023/03/01/17:02:37.602087,471,1677550800,472904553,imu_link,0,0,35.9203881,127.11096099999999,52.981,"(0.3113640000000001, 0.0, 0.0, 0.0, 0.3113640000000001, 0.0, 0.0, 0.0, 0.817216)",2
2023/03/01/17:02:37.993700,472,1677550800,720967573,imu_link,0,0,35.920428,127.11090469999999,52.982,"(0.31024900000000005, 0.0, 0.0, 0.0, 0.31024900000000005, 0.0, 0.0, 0.0, 0.815409)",2
2023/03/01/17:02:38.038125,473,1677550800,970414872,imu_link,0,0,35.9204679,127.1108484,52.981,"(0.3091360000000001, 0.0, 0.0, 0.0, 0.3091360000000001, 0.0, 0.0, 0.0, 0.815409)",2
2023/03/01/17:02:39.731849,474,1677550802,713230930,imu_link,0,0,35.920746099999995,127.1104546,52.879,"(0.3113640000000001, 0.0, 0.0, 0.0, 0.3113640000000001, 0.0, 0.0, 0.0, 0.8244640000000001)",2
2023/03/01/17:02:40.518802,475,1677550803,467448606,imu_link,0,0,35.9208638,127.11028599999999,52.958,"(0.30802500000000005, 0.0, 0.0, 0.0, 0.30802500000000005, 0.0, 0.0, 0.0, 0.820836)",2
2023/03/01/17:02:40.796661,476,1677550803,717752182,imu_link,0,0,35.9209031,127.11022999999999,52.979,"(0.3069160000000001, 0.0, 0.0, 0.0, 0.3069160000000001, 0.0, 0.0, 0.0, 0.819025)",2
2023/03/01/17:02:40.986016,477,1677550803,965201018,imu_link,0,0,35.9209422,127.1101738,53.029,"(0.3069160000000001, 0.0, 0.0, 0.0, 0.3069160000000001, 0.0, 0.0, 0.0, 0.817216)",2
2023/03/01/17:02:41.766340,478,1677550804,717437113,imu_link,0,0,35.9210595,127.11000609999999,53.123,"(0.30470400000000003, 0.0, 0.0, 0.0, 0.30470400000000003, 0.0, 0.0, 0.0, 0.8082010000000001)",2
2023/03/01/17:02:42.605840,479,1677550805,467321493,imu_link,0,0,35.9211771,127.10983979999999,53.194,"(0.30030400000000007, 0.0, 0.0, 0.0, 0.30030400000000007, 0.0, 0.0, 0.0, 0.801025)",2
2023/03/01/17:02:43.488750,480,1677550806,472764072,imu_link,0,0,35.9213336,127.10961879999999,53.282000000000004,"(0.29593600000000003, 0.0, 0.0, 0.0, 0.29593600000000003, 0.0, 0.0, 0.0, 0.7921)",2
2023/03/01/17:02:44.217277,481,1677550806,967408037,imu_link,0,0,35.9214116,127.10950869999999,53.321,"(0.293764, 0.0, 0.0, 0.0, 0.293764, 0.0, 0.0, 0.0, 0.786769)",2
2023/03/01/17:02:44.487583,482,1677550807,469464942,imu_link,0,0,35.921489799999996,127.10939889999999,53.345,"(0.2916, 0.0, 0.0, 0.0, 0.2916, 0.0, 0.0, 0.0, 0.7832250000000001)",2
2023/03/01/17:02:44.985091,483,1677550807,723774962,imu_link,0,0,35.9215288,127.1093442,53.362,"(0.2916, 0.0, 0.0, 0.0, 0.2916, 0.0, 0.0, 0.0, 0.781456)",2
2023/03/01/17:02:45.712581,484,1677550808,717291237,imu_link,0,0,35.9216847,127.1091251,53.445,"(0.28944400000000003, 0.0, 0.0, 0.0, 0.28944400000000003, 0.0, 0.0, 0.0, 0.776161)",2
2023/03/01/17:02:45.902110,485,1677550808,969222605,imu_link,0,0,35.9217235,127.10907069999999,53.45,"(0.28944400000000003, 0.0, 0.0, 0.0, 0.28944400000000003, 0.0, 0.0, 0.0, 0.776161)",2
2023/03/01/17:02:46.605561,486,1677550809,466929441,imu_link,0,0,35.921800499999996,127.10896199999999,53.522,"(0.28836900000000004, 0.0, 0.0, 0.0, 0.28836900000000004, 0.0, 0.0, 0.0, 0.770884)",2
2023/03/01/17:02:46.692497,487,1677550809,717330920,imu_link,0,0,35.9218389,127.10890789999999,53.554,"(0.28836900000000004, 0.0, 0.0, 0.0, 0.28836900000000004, 0.0, 0.0, 0.0, 0.770884)",2
